source_method_name,source_method_type,meas_num_id,meas_id,n_blocks
omometer,custom,GLOBmeas_476,omometer,14
open tubular wall-coated column chromatography,custom,GLOBmeas_435,open_tubular_wall_coated_column_chromatography,9
oscillations about equilibrium state,custom,GLOBmeas_2070,oscillations_about_equilibrium_state,1
oscillations around equilibria,custom,GLOBmeas_2071,oscillations_around_equilibria,1
osmometer,custom,GLOBmeas_1346,osmometer,2
osmometry,custom,GLOBmeas_846,osmometry,6
other,custom,GLOBmeas_137,other,1
othmer still,custom,GLOBmeas_1355,othmer_still,1
pellet size and mass,custom,GLOBmeas_1644,pellet_size_and_mass,2
pendant drop,custom,GLOBmeas_2113,pendant_drop,1
pendant drop method,custom,GLOBmeas_307,pendant_drop_method,7
pendant drop shape,custom,GLOBmeas_22,pendant_drop_shape,3
petroleum hydrometers,custom,GLOBmeas_2114,petroleum_hydrometers,1
phase equilibration,custom,GLOBmeas_16,phase_equilibration,57
phase equilibration at constant pressure,custom,GLOBmeas_2115,phase_equilibration_at_constant_pressure,1
phase equilibriation,custom,GLOBmeas_855,phase_equilibriation,6
phase equilibrium,custom,GLOBmeas_966,phase_equilibrium,2
photopyroelectric calorimeter,custom,GLOBmeas_1130,photopyroelectric_calorimeter,4
photopyroelectric-photothermoelectric technique,custom,GLOBmeas_2118,photopyroelectric_photothermoelectric_technique,1
picrate formation,custom,GLOBmeas_749,picrate_formation,7
piezometer,custom,GLOBmeas_356,piezometer,21
plasma-optical emission spectrometry and ion chromotography,custom,GLOBmeas_1648,plasma_optical_emission_spectrometry_and_ion_chromotography,2
plate method,custom,GLOBmeas_312,plate_method,24
platinum plate method,custom,GLOBmeas_2123,platinum_plate_method,1
plot extrapolation (enthalpy of fusion vs. molar fractions),custom,GLOBmeas_690,plot_extrapolation_enthalpy_of_fusion_vs_molar_fractions,8
polarographic probe,custom,GLOBmeas_1650,polarographic_probe,1
polythermal methed,custom,GLOBmeas_630,polythermal_methed,9
polythermal method,custom,GLOBmeas_1652,polythermal_method,2
potentiometric in an electrochemical cell,custom,GLOBmeas_1653,potentiometric_in_an_electrochemical_cell,2
potentiometric titration,custom,GLOBmeas_361,potentiometric_titration,22
potentiometric titration with BaCl2,custom,GLOBmeas_1654,potentiometric_titration_with_bacl2,2
potentiometry,custom,GLOBmeas_631,potentiometry,8
potentionmetric method,custom,GLOBmeas_2126,potentionmetric_method,1
pressure change,custom,GLOBmeas_632,pressure_change,1
pressure change on absorption,custom,GLOBmeas_2132,pressure_change_on_absorption,1
pressure change on dissolution,custom,GLOBmeas_494,pressure_change_on_dissolution,3
pressure change on solution,custom,GLOBmeas_752,pressure_change_on_solution,7
pressure change or dissolution,custom,GLOBmeas_1658,pressure_change_or_dissolution,2
pressure decay,custom,GLOBmeas_1659,pressure_decay,2
pressure decay method,custom,GLOBmeas_345,pressure_decay_method,24
pressure difference,custom,GLOBmeas_633,pressure_difference,1
pressure difference before and after dissolution,custom,GLOBmeas_1359,pressure_difference_before_and_after_dissolution,3
pressure drop,custom,GLOBmeas_327,pressure_drop,17
pressure drop and mass balance,custom,GLOBmeas_1660,pressure_drop_and_mass_balance,2
pressure drop method,custom,GLOBmeas_967,pressure_drop_method,5
pressure drop on dissolution,custom,GLOBmeas_318,pressure_drop_on_dissolution,25
pressure-volume curve discontinuities,custom,GLOBmeas_859,pressure_volume_curve_discontinuities,6
pressure-volume curve discontinuity,custom,GLOBmeas_969,pressure_volume_curve_discontinuity,5
proton NMR,custom,GLOBmeas_368,proton_nmr,9
pt plate,custom,GLOBmeas_2136,pt_plate,1
pulse heating,custom,GLOBmeas_246,pulse_heating,47
pulse heating method,custom,GLOBmeas_191,pulse_heating_method,18
pulse heating procedure,custom,GLOBmeas_376,pulse_heating_procedure,10
pulse heating to limit of superheat,custom,GLOBmeas_319,pulse_heating_to_limit_of_superheat,30
pulse heating:FP,custom,GLOBmeas_2139,pulse_heating_fp,1
pulse-heating method,custom,GLOBmeas_191,pulse_heating_method,72
pulse-heating procedure,custom,GLOBmeas_376,pulse_heating_procedure,10
qqq,custom,GLOBmeas_2152,qqq,1
quartz crystal resonator,custom,GLOBmeas_691,quartz_crystal_resonator,4
quartz resonator viscometer,custom,GLOBmeas_1663,quartz_resonator_viscometer,2
quasi-ebulliometric,custom,GLOBmeas_2154,quasi_ebulliometric,1
quasi-satatic thermogram technique,custom,GLOBmeas_2155,quasi_satatic_thermogram_technique,1
quasi-static thermogram technique,custom,GLOBmeas_2156,quasi_static_thermogram_technique,1
quasistatic thermogram and barogram,custom,GLOBmeas_2158,quasistatic_thermogram_and_barogram,1
quinoline phosphomolybdate gravimetric method,custom,GLOBmeas_1141,quinoline_phosphomolybdate_gravimetric_method,4
radial heat flow,custom,GLOBmeas_753,radial_heat_flow,7
"radiotracer analysis, spectroscopy, and titration",custom,GLOBmeas_2160,radiotracer_analysis_spectroscopy_and_titration,1
rayleigh distillation,custom,GLOBmeas_754,rayleigh_distillation,1
re-entrant cavity resonator,custom,GLOBmeas_2162,re_entrant_cavity_resonator,1
reaction-solution calorimetry,custom,GLOBmeas_1369,reaction_solution_calorimetry,3
refractive and density measurements,custom,GLOBmeas_974,refractive_and_density_measurements,5
refractive index,custom,GLOBmeas_1371,refractive_index,3
refractometer model RFM 81,custom,GLOBmeas_755,refractometer_model_rfm_81,7
relative headspace analysis,custom,GLOBmeas_866,relative_headspace_analysis,3
relaxation calorimeter,custom,GLOBmeas_454,relaxation_calorimeter,11
relaxation calorimetry,custom,GLOBmeas_338,relaxation_calorimetry,12
relaxation calorimetry + DSC,custom,GLOBmeas_1667,relaxation_calorimetry_dsc,2
relaxation calorimetry - PPMS,custom,GLOBmeas_362,relaxation_calorimetry_ppms,22
relaxation calorimetry - PPMS by Quantum Design,custom,GLOBmeas_2165,relaxation_calorimetry_ppms_by_quantum_design,1
relaxation calorimetry - Quantum Design PPMS,custom,GLOBmeas_232,relaxation_calorimetry_quantum_design_ppms,46
residual mass after drying,custom,GLOBmeas_585,residual_mass_after_drying,8
resistive-electrolytic method,custom,GLOBmeas_1372,resistive_electrolytic_method,3
reverse titration using sodium tetraphenylboron and quaternary ammonium salt,custom,GLOBmeas_1671,reverse_titration_using_sodium_tetraphenylboron_and_quaternary_ammonium_salt,2
reverse-phase HPLC,custom,GLOBmeas_1144,reverse_phase_hplc,4
reversed-flow inverse gas chromatography,custom,GLOBmeas_1145,reversed_flow_inverse_gas_chromatography,4
ring detachment method,custom,GLOBmeas_2167,ring_detachment_method,1
rotary viscometer,custom,GLOBmeas_693,rotary_viscometer,8
rotated drop method,custom,GLOBmeas_370,rotated_drop_method,21
rotating cylinder viscometer,custom,GLOBmeas_1673,rotating_cylinder_viscometer,2
rotating cylinders,custom,GLOBmeas_1674,rotating_cylinders,2
rotating-body viscometer for gases,custom,GLOBmeas_1672,rotating_body_viscometer_for_gases,2
rotational viscometer,custom,GLOBmeas_1676,rotational_viscometer,2
roughened platinum plate-detachment,custom,GLOBmeas_1377,roughened_platinum_plate_detachment,3
rubidium clock sound velocity meter,custom,GLOBmeas_1378,rubidium_clock_sound_velocity_meter,3
salt concentrations were determined by chemical analysis,custom,GLOBmeas_1678,salt_concentrations_were_determined_by_chemical_analysis,2
sample volume,custom,GLOBmeas_867,sample_volume,6
samples were collected by depressurization and expansion into glass traps by using manually operated valves.,custom,GLOBmeas_1680,samples_were_collected_by_depressurization_and_expansion_into_glass_traps_by_using_manually_operated_valves,2
saturation method,custom,GLOBmeas_419,saturation_method,8
scaling laws,custom,GLOBmeas_1681,scaling_laws,2
semi-adiabatic calorimetry,custom,GLOBmeas_2178,semi_adiabatic_calorimetry,1
shake flask method,custom,GLOBmeas_321,shake_flask_method,8
shake flask method.,custom,GLOBmeas_321,shake_flask_method,8
shake-flask method,custom,GLOBmeas_321,shake_flask_method,11
single sinker densimeter,custom,GLOBmeas_757,single_sinker_densimeter,7
solid-phase micro extraction,custom,GLOBmeas_1153,solid_phase_micro_extraction,4
solubilty from gas volume and solute amount,custom,GLOBmeas_1690,solubilty_from_gas_volume_and_solute_amount,2
solute mass and gas volume,custom,GLOBmeas_2184,solute_mass_and_gas_volume,1
solution calorimetry,custom,GLOBmeas_44,solution_calorimetry,10
solution calorimitry,custom,GLOBmeas_2185,solution_calorimitry,1
solvent evaporation,custom,GLOBmeas_2186,solvent_evaporation,1
sonar gas analyzer,custom,GLOBmeas_1155,sonar_gas_analyzer,4
sound analyzer,custom,GLOBmeas_758,sound_analyzer,7
sound velocity cell,custom,GLOBmeas_694,sound_velocity_cell,8
specific weighing bottle method,custom,GLOBmeas_1692,specific_weighing_bottle_method,2
spectophotometer,custom,GLOBmeas_2188,spectophotometer,1
spectra,custom,GLOBmeas_225,spectra,23
spectral colorimeter,custom,GLOBmeas_870,spectral_colorimeter,6
spectrometer,custom,GLOBmeas_586,spectrometer,4
spectrometrt,custom,GLOBmeas_1693,spectrometrt,2
spectrometry,custom,GLOBmeas_478,spectrometry,4
spectrometry and titration,custom,GLOBmeas_1156,spectrometry_and_titration,4
spectrophometric analysis,custom,GLOBmeas_985,spectrophometric_analysis,5
spectrophotometer,custom,GLOBmeas_303,spectrophotometer,27
spectrophotometer detector,custom,GLOBmeas_986,spectrophotometer_detector,5
spectrophotometric,custom,GLOBmeas_2190,spectrophotometric,1
spectrophotometric analysis,custom,GLOBmeas_328,spectrophotometric_analysis,7
spectrophotometric method,custom,GLOBmeas_235,spectrophotometric_method,56
spectrophotometric ninhydrin method,custom,GLOBmeas_420,spectrophotometric_ninhydrin_method,17
spectrophotometrically,custom,GLOBmeas_528,spectrophotometrically,12
spectrophotometry,custom,GLOBmeas_204,spectrophotometry,24
spectrophotometry method,custom,GLOBmeas_587,spectrophotometry_method,10
spectroscopic,custom,GLOBmeas_404,spectroscopic,18
spectroscopy,custom,GLOBmeas_172,spectroscopy,115
spectroscopy and chemical analysis,custom,GLOBmeas_872,spectroscopy_and_chemical_analysis,6
spectroscopy and titration,custom,GLOBmeas_405,spectroscopy_and_titration,18
spectrphotometric method,custom,GLOBmeas_588,spectrphotometric_method,10
spin-echo,custom,GLOBmeas_1696,spin_echo,2
spindle press displacement and the solvent density,custom,GLOBmeas_2194,spindle_press_displacement_and_the_solvent_density,1
spinning band column,custom,GLOBmeas_1385,spinning_band_column,3
spinning drop method,custom,GLOBmeas_759,spinning_drop_method,7
stabinger viscometer,custom,GLOBmeas_499,stabinger_viscometer,1
stated elsewhere,custom,GLOBmeas_1697,stated_elsewhere,2
static,custom,GLOBmeas_379,static,4
static (had to override TRC unc),custom,GLOBmeas_2199,static_had_to_override_trc_unc,1
static Cailette method,custom,GLOBmeas_2198,static_cailette_method,1
static Cailletet method,custom,GLOBmeas_1157,static_cailletet_method,4
static analytic,custom,GLOBmeas_2197,static_analytic,1
static analytic method,custom,GLOBmeas_873,static_analytic_method,3
static analytical,custom,GLOBmeas_760,static_analytical,7
static analytical and gravimetric method,custom,GLOBmeas_1386,static_analytical_and_gravimetric_method,3
static analytical method,custom,GLOBmeas_634,static_analytical_method,7
static mass spectrometry,custom,GLOBmeas_2200,static_mass_spectrometry,1
static method,custom,GLOBmeas_70,static_method,8
static method with UV spectrometry,custom,GLOBmeas_2201,static_method_with_uv_spectrometry,1
static method with gravimetric analysis,custom,GLOBmeas_990,static_method_with_gravimetric_analysis,5
static phase equilibration,custom,GLOBmeas_2202,static_phase_equilibration,1
statistical thermodynamics,custom,GLOBmeas_697,statistical_thermodynamics,6
steady state vibrating wire instrument,custom,GLOBmeas_993,steady_state_vibrating_wire_instrument,5
stuart scientific smp2 calibrated apparatus,custom,GLOBmeas_1702,stuart_scientific_smp2_calibrated_apparatus,2
surface light scattering,custom,GLOBmeas_286,surface_light_scattering,30
synthetic,custom,GLOBmeas_329,synthetic,2
synthetic gas solubility,custom,GLOBmeas_2204,synthetic_gas_solubility,1
synthetic method,custom,GLOBmeas_231,synthetic_method,19
synthetic method or a cloud-point technique,custom,GLOBmeas_994,synthetic_method_or_a_cloud_point_technique,5
syringe-type cell with a pair of platinum electrodes,custom,GLOBmeas_1161,syringe_type_cell_with_a_pair_of_platinum_electrodes,4
testo 350 flue gas analyzer,custom,GLOBmeas_1705,testo_350_flue_gas_analyzer,2
the complex impedance method,custom,GLOBmeas_1392,the_complex_impedance_method,3
thermal analyzer,custom,GLOBmeas_2212,thermal_analyzer,1
thermal gravimetric analysis,custom,GLOBmeas_2213,thermal_gravimetric_analysis,1
thermal relaxation,custom,GLOBmeas_1393,thermal_relaxation,3
thermal relaxation method,custom,GLOBmeas_1164,thermal_relaxation_method,2
thermal-diffusion forced Rayleigh scattering,custom,GLOBmeas_995,thermal_diffusion_forced_rayleigh_scattering,5
thermo-barogram,custom,GLOBmeas_2215,thermo_barogram,1
thermogravimetric analysis- calculated from rates of vaporization correlated to benzoic acid,custom,GLOBmeas_2216,thermogravimetric_analysis_calculated_from_rates_of_vaporization_correlated_to_benzoic_acid,1
thermogravimetric microbalance,custom,GLOBmeas_1394,thermogravimetric_microbalance,3
thermogravimetric mircobalance,custom,GLOBmeas_2217,thermogravimetric_mircobalance,1
thin film evaporator,custom,GLOBmeas_2218,thin_film_evaporator,1
time dependent absorption data,custom,GLOBmeas_440,time_dependent_absorption_data,16
time of flight with fixed path interferometer,custom,GLOBmeas_2220,time_of_flight_with_fixed_path_interferometer,1
time-domain reflectometry,custom,GLOBmeas_1165,time_domain_reflectometry,4
time/temp cooling curve,custom,GLOBmeas_1166,time_temp_cooling_curve,4
time/temp cooling curves,custom,GLOBmeas_1167,time_temp_cooling_curves,4
titration,custom,GLOBmeas_158,titration,205
titration + gravimetry,custom,GLOBmeas_1711,titration_gravimetry,2
titration + spectroscopy,custom,GLOBmeas_999,titration_spectroscopy,5
titration and IR spectroscopy,custom,GLOBmeas_1397,titration_and_ir_spectroscopy,3
titration and chemical analysis,custom,GLOBmeas_457,titration_and_chemical_analysis,15
titration and chromatography,custom,GLOBmeas_1168,titration_and_chromatography,4
titration and gravimetric,custom,GLOBmeas_590,titration_and_gravimetric,10
titration and gravimetry,custom,GLOBmeas_531,titration_and_gravimetry,12
titration and spectrometry,custom,GLOBmeas_458,titration_and_spectrometry,15
titration and spectroscopy,custom,GLOBmeas_997,titration_and_spectroscopy,5
titration by NaOH,custom,GLOBmeas_875,titration_by_naoh,6
titration calorimeter,custom,GLOBmeas_876,titration_calorimeter,6
titration calorimetry,custom,GLOBmeas_25,titration_calorimetry,29
titration method,custom,GLOBmeas_131,titration_method,15
titration of ester layer,custom,GLOBmeas_998,titration_of_ester_layer,5
titration with cerium sulphate standard solution,custom,GLOBmeas_2225,titration_with_cerium_sulphate_standard_solution,1
titration with potassium permanganate,custom,GLOBmeas_1400,titration_with_potassium_permanganate,3
titration with standard sodium hydroxide solution using phenolphthalein as indicator,custom,GLOBmeas_1170,titration_with_standard_sodium_hydroxide_solution_using_phenolphthalein_as_indicator,4
titration with standardized 0.1M NaOH solution,custom,GLOBmeas_1171,titration_with_standardized_0_1m_naoh_solution,4
titration+gravimetric+spectroscopy,custom,GLOBmeas_1169,titration_gravimetric_spectroscopy,4
"titration, gravimetric determination, and spectrometry",custom,GLOBmeas_532,titration_gravimetric_determination_and_spectrometry,12
"titration, gravimetry, and ion chromatography",custom,GLOBmeas_591,titration_gravimetry_and_ion_chromatography,10
"titration, spectroscopy, and gravimetric analysis",custom,GLOBmeas_699,titration_spectroscopy_and_gravimetric_analysis,8
total inorganic carbon analyzer,custom,GLOBmeas_2229,total_inorganic_carbon_analyzer,1
total organic carbon analyzer,custom,GLOBmeas_1401,total_organic_carbon_analyzer,3
transformer ratio-arm bridge with a 3-terminal dielectric cell,custom,GLOBmeas_1716,transformer_ratio_arm_bridge_with_a_3_terminal_dielectric_cell,2
